BER,OSNR,InputPower,Failures
2.25e-08,38.6,-29.1,1
0.000147844,18.2,-29.1,1
2.29e-08,38.5,-29.1,1
0.000147729,18.3,-29.1,1
0.000147807,18.3,-29.1,1
2.25e-08,38.6,-29.1,1
0.000147645,18.2,-29.1,1
2.27e-08,36.7,-29.1,1
0.000147364,18.3,-29.1,1
2.32e-08,38.6,-29.1,1
0.000147673,18.3,-29.0,1
2.26e-08,38.6,-29.0,1
0.000147436,18.4,-29.1,1
2.32e-08,38.6,-29.1,1
0.000147145,18.4,-29.1,1
2.26e-08,38.5,-29.1,1
0.000146875,18.3,-29.1,1
2.29e-08,38.6,-29.1,1
2.32e-08,38.6,-29.1,1
0.000110689,18.2,-29.1,1
2.35e-08,38.5,-29.0,1
0.000147524,18.3,-29.0,1
0.000147928,18.4,-29.1,1
2.36e-08,38.6,-29.1,1
2.31e-08,38.6,-29.0,1
0.000147457,18.3,-29.0,1
2.24e-08,38.5,-29.1,1
0.000147116,18.3,-29.1,1
2.23e-08,38.6,-29.1,1
0.000146898,18.3,-29.1,1
2.38e-08,38.6,-29.1,1
0.00014774,18.3,-29.1,1
0.000147662,18.4,-19.6,0
2.31e-08,38.5,-19.6,0
0.000102241,18.3,-19.6,0
1.63e-08,38.6,-19.6,0
2.22e-08,38.6,-19.6,0
1.72e-07,25.6,-19.6,0
2.31e-08,38.6,-19.6,0
1.73e-07,25.9,-19.6,0
2.22e-08,38.6,-19.6,0
1.73e-07,25.6,-19.6,0
1.75e-07,25.7,-19.6,0
2.18e-08,38.6,-19.6,0
1.75e-07,25.7,-19.6,0
2.33e-08,38.6,-19.6,0
2.34e-08,38.6,-19.6,0
1.32e-07,25.4,-19.6,0
2.37e-08,38.6,-19.6,0
1.74e-07,25.4,-19.6,0
1.76e-07,25.5,-19.6,0
2.31e-08,38.6,-19.6,0
1.75e-07,25.4,-19.6,0
2.34e-08,38.6,-19.6,0
1.73e-07,25.7,-19.6,0
2.33e-08,38.6,-19.6,0
1.74e-07,25.5,-19.6,0
2.34e-08,38.6,-19.6,0
1.79e-07,25.5,-19.6,0
2.35e-08,38.6,-19.6,0
1.75e-07,25.7,-19.6,0
2.37e-08,38.6,-19.6,0
1.77e-07,25.7,-19.6,0
2.29e-08,38.6,-19.6,0
1.32e-07,25.8,-19.6,0
2.31e-08,38.5,-19.6,0
1.76e-07,25.6,-19.6,0
2.39e-08,38.6,-19.6,0
1.78e-07,25.8,-19.6,0
2.38e-08,38.5,-19.6,0
2.4e-08,38.6,-20.1,0
1.78e-07,25.6,-20.1,0
2.36e-08,38.6,-20.1,0
1.94e-07,25.4,-20.1,0
2.35e-08,38.6,-20.1,0
2.09e-07,25.3,-20.1,0
2.3e-08,38.5,-20.1,0
2.09e-07,25.5,-20.1,0
2.31e-08,38.6,-20.1,0
2.08e-07,25.3,-20.1,0
2.27e-08,38.5,-20.1,0
2.1e-07,25.4,-20.1,0
2.09e-07,25.5,-20.1,0
2.27e-08,38.6,-20.1,0
2.29e-08,38.5,-20.1,0
2.09e-07,25.4,-20.1,0
2.3e-08,38.6,-20.1,0
2.09e-07,25.5,-20.1,0
2.1e-07,25.5,-20.1,0
2.36e-08,38.6,-20.1,0
2.09e-07,25.6,-20.1,0
2.3e-08,38.6,-20.1,0
2.1e-07,25.2,-20.1,0
2.38e-08,38.6,-20.1,0
2.08e-07,25.6,-20.1,0
2.3e-08,38.6,-20.1,0
2.1e-07,25.3,-20.1,0
2.31e-08,38.6,-20.1,0
2.08e-07,25.2,-20.1,0
2.27e-08,38.5,-20.1,0
2.12e-07,25.3,-20.1,0
2.39e-08,38.6,-20.1,0
2.35e-08,38.5,-20.1,0
2.09e-07,25.2,-20.1,0
2.11e-07,25.5,-20.1,0
2.32e-08,38.5,-20.1,0
2.34e-08,38.5,-20.6,0
2.1e-07,25.5,-20.6,0
2.1e-07,25.3,-20.6,0
2.34e-08,38.6,-20.6,0
2.42e-07,25.4,-20.6,0
2.21e-08,38.6,-20.6,0
2.38e-08,38.6,-20.6,0
2.51e-07,25.0,-20.6,0
2.22e-08,38.6,-20.6,0
2.48e-07,25.0,-20.6,0
2.48e-07,25.2,-20.6,0
2.31e-08,38.5,-20.6,0
2.49e-07,25.1,-20.6,0
2.3e-08,38.5,-20.6,0
2.4e-08,38.6,-20.6,0
2.51e-07,25.1,-20.6,0
2.36e-08,38.6,-20.6,0
2.5e-07,25.2,-20.6,0
2.32e-08,38.6,-20.6,0
2.49e-07,25.0,-20.6,0
2.47e-07,25.4,-20.6,0
2.27e-08,38.6,-20.6,0
2.24e-08,38.6,-20.6,0
2.5e-07,25.1,-20.6,0
2.28e-08,38.6,-20.6,0
2.5e-07,25.4,-20.6,0
2.33e-08,38.5,-20.6,0
2.48e-07,25.2,-20.6,0
2.47e-07,25.0,-20.6,0
2.31e-08,38.6,-20.6,0
2.5e-07,25.0,-20.6,0
2.42e-08,38.5,-20.6,0
2.35e-08,38.5,-20.6,0
1.88e-07,25.3,-20.6,0
2.47e-08,38.5,-20.6,0
2.48e-07,25.0,-20.6,0
2.38e-08,38.5,-20.6,0
2.5e-07,25.1,-20.6,0
2.51e-07,25.2,-21.1,0
2.39e-08,38.6,-21.1,0
2.51e-07,25.3,-21.0,0
2.35e-08,38.6,-21.0,0
2.41e-08,38.6,-21.1,0
3.02e-07,24.9,-21.1,0
2.99e-07,24.8,-21.1,0
2.4e-08,38.5,-21.1,0
2.37e-08,38.6,-21.0,0
3.02e-07,24.9,-21.0,0
2.48e-08,38.5,-21.0,0
2.97e-07,24.7,-21.0,0
2.46e-08,38.5,-21.1,0
2.98e-07,25.1,-21.1,0
2.45e-08,38.6,-21.0,0
2.99e-07,25.0,-21.0,0
3.02e-07,25.0,-21.0,0
2.28e-08,38.6,-21.0,0
3.01e-07,24.6,-21.0,0
2.37e-08,38.6,-21.0,0
3.01e-07,24.7,-21.0,0
2.35e-08,38.6,-21.0,0
2.99e-07,24.9,-21.0,0
2.42e-08,38.6,-21.0,0
2.98e-07,24.9,-21.0,0
2.32e-08,38.6,-21.0,0
2.98e-07,24.8,-21.0,0
2.33e-08,38.6,-21.0,0
2.29e-08,38.5,-21.0,0
3.01e-07,24.9,-21.0,0
2.38e-08,38.6,-21.0,0
3.04e-07,24.8,-21.0,0
3.05e-07,24.7,-21.0,0
2.33e-08,38.6,-21.0,0
2.42e-08,38.6,-21.0,0
3.03e-07,24.8,-21.0,0
2.28e-08,38.6,-21.0,0
3.06e-07,24.8,-21.0,0
2.32e-08,38.5,-29.0,1
3.04e-07,24.9,-29.0,1
2.44e-08,38.5,-29.1,1
3.54e-05,24.9,-29.1,1
2.37e-08,38.5,-29.1,1
0.000149488,18.3,-29.1,1
2.35e-08,38.6,-29.0,1
0.000149056,18.3,-29.0,1
2.43e-08,38.6,-29.0,1
0.000149048,18.3,-29.0,1
0.000149336,18.4,-29.1,1
2.36e-08,38.6,-29.1,1
0.000149123,18.4,-29.1,1
2.47e-08,38.5,-29.1,1
2.42e-08,38.5,-29.0,1
0.000149524,18.3,-29.0,1
0.000149073,18.3,-29.0,1
2.37e-08,38.6,-29.0,1
0.000149441,18.3,-29.0,1
2.4e-08,38.6,-29.0,1
0.00014932,18.3,-29.1,1
2.3e-08,38.5,-29.1,1
2.44e-08,38.5,-29.1,1
0.000149305,18.4,-29.1,1
2.37e-08,38.6,-29.1,1
0.000149399,18.4,-29.1,1
0.00014943,18.2,-29.1,1
2.43e-08,38.6,-29.1,1
2.4e-08,38.6,-29.1,1
0.000149343,18.3,-29.1,1
0.000149018,18.3,-29.1,1
2.42e-08,38.6,-29.1,1
2.38e-08,38.5,-29.0,1
0.000149308,18.3,-29.0,1
2.46e-08,38.6,-29.1,1
0.000149076,18.3,-29.1,1
2.44e-08,38.6,-29.1,1
0.000149111,18.3,-29.1,1
0.000149321,18.4,-20.1,0
2.39e-08,38.5,-20.1,0
2.4e-08,38.5,-20.1,0
1.84e-05,18.4,-20.1,0
2.38e-08,38.5,-20.1,0
2.1e-07,25.3,-20.1,0
2.37e-08,38.5,-20.1,0
2.1e-07,25.1,-20.1,0
2.35e-08,38.6,-20.1,0
2.14e-07,25.3,-20.1,0
2.11e-07,25.4,-20.1,0
2.33e-08,38.6,-20.1,0
2.43e-08,38.5,-20.1,0
2.09e-07,25.5,-20.1,0
2.45e-08,38.6,-20.1,0
2.08e-07,25.7,-20.1,0
2.11e-07,25.6,-20.1,0
2.42e-08,38.6,-20.1,0
2.09e-07,25.6,-20.1,0
2.5e-08,38.5,-20.1,0
2.47e-08,38.6,-20.1,0
2.09e-07,25.4,-20.1,0
2.42e-08,38.5,-20.1,0
2.08e-07,25.4,-20.1,0
2.48e-08,38.5,-20.1,0
2.11e-07,25.3,-20.1,0
2.39e-08,38.6,-20.1,0
2.09e-07,25.3,-20.1,0
2.38e-08,38.5,-20.1,0
2.11e-07,25.3,-20.1,0
2.41e-08,38.6,-20.1,0
2.12e-07,25.3,-20.1,0
2.33e-08,38.6,-20.1,0
2.1e-07,25.4,-20.1,0
2.39e-08,38.5,-20.1,0
2.1e-07,25.3,-20.1,0
2.32e-08,38.5,-19.6,0
2.11e-07,25.4,-19.6,0
2.41e-08,38.6,-19.6,0
2.06e-07,25.3,-19.6,0
2.37e-08,38.6,-19.6,0
1.76e-07,25.7,-19.6,0
2.35e-08,38.5,-19.6,0
1.77e-07,25.7,-19.6,0
2.36e-08,38.5,-19.6,0
1.77e-07,25.7,-19.6,0
2.41e-08,38.6,-19.6,0
1.78e-07,25.8,-19.6,0
2.44e-08,38.5,-19.6,0
1.79e-07,25.5,-19.6,0
1.79e-07,26.1,-19.6,0
2.5e-08,38.5,-19.6,0
2.42e-08,38.6,-19.6,0
1.78e-07,25.7,-19.6,0
2.39e-08,38.5,-19.6,0
1.79e-07,25.4,-19.6,0
2.46e-08,38.5,-19.6,0
1.78e-07,25.9,-19.6,0
2.48e-08,38.6,-19.6,0
1.78e-07,25.9,-19.6,0
2.61e-08,38.5,-19.6,0
1.79e-07,25.7,-19.6,0
2.56e-08,38.6,-19.6,0
1.76e-07,25.6,-19.6,0
2.54e-08,38.5,-19.6,0
1.77e-07,25.7,-19.6,0
1.77e-07,25.6,-19.6,0
2.47e-08,38.6,-19.6,0
1.76e-07,25.5,-19.6,0
2.32e-08,38.5,-19.6,0
2.32e-08,38.6,-19.6,0
1.76e-07,25.9,-19.6,0
1.79e-07,25.8,-19.6,0
2.33e-08,38.6,-19.6,0
2.28e-08,38.6,-19.2,0
1.78e-07,25.6,-19.2,0
1.71e-07,25.7,-19.2,0
2.42e-08,38.5,-19.2,0
1.58e-07,25.7,-19.2,0
2.41e-08,38.6,-19.2,0
2.48e-08,38.6,-19.2,0
1.59e-07,25.9,-19.2,0
1.58e-07,25.5,-19.2,0
2.45e-08,38.6,-19.2,0
1.55e-07,25.8,-19.2,0
2.53e-08,38.5,-19.2,0
1.83e-08,38.6,-19.2,0
1.57e-07,25.7,-19.2,0
2.47e-08,38.5,-19.2,0
1.16e-07,25.8,-19.2,0
2.4e-08,38.6,-19.2,0
1.57e-07,25.9,-19.2,0
2.53e-08,38.6,-19.2,0
1.57e-07,25.5,-19.2,0
2.53e-08,38.6,-19.2,0
1.54e-07,25.9,-19.2,0
1.54e-07,25.7,-19.2,0
2.34e-08,38.5,-19.2,0
2.42e-08,38.6,-19.2,0
1.56e-07,25.8,-19.2,0
1.55e-07,25.9,-19.2,0
2.38e-08,38.5,-19.2,0
1.54e-07,25.8,-19.2,0
2.44e-08,38.5,-19.2,0
2.43e-08,38.1,-19.2,0
1.55e-07,25.7,-19.2,0
1.53e-07,26.0,-19.2,0
2.37e-08,38.6,-19.2,0
1.55e-07,25.8,-19.2,0
2.36e-08,38.6,-19.2,0
1.58e-07,25.9,-19.2,0
2.4e-08,38.5,-19.2,0
1.55e-07,26.0,-19.6,0
2.43e-08,38.6,-19.6,0
1.68e-07,25.8,-19.6,0
2.32e-08,38.5,-19.6,0
1.81e-07,25.8,-19.6,0
2.42e-08,38.6,-19.6,0
2.42e-08,38.6,-19.6,0
1.78e-07,25.8,-19.6,0
2.48e-08,38.6,-19.6,0
1.75e-07,25.8,-19.6,0
1.79e-07,25.5,-19.6,0
2.41e-08,38.6,-19.6,0
1.78e-08,38.6,-19.6,0
1.75e-07,25.4,-19.6,0
2.42e-08,38.6,-19.6,0
1.78e-07,25.5,-19.6,0
2.43e-08,38.5,-19.6,0
1.78e-07,25.6,-19.6,0
2.34e-08,38.6,-19.6,0
1.78e-07,25.8,-19.6,0
2.41e-08,38.6,-19.6,0
1.76e-07,25.5,-19.6,0
1.78e-07,25.7,-19.6,0
2.44e-08,38.5,-19.6,0
2.41e-08,38.5,-19.6,0
1.78e-07,25.8,-19.6,0
1.77e-07,25.8,-19.6,0
2.27e-08,38.6,-19.6,0
2.47e-08,38.6,-19.6,0
1.78e-07,25.6,-19.6,0
2.44e-08,38.5,-19.6,0
1.77e-07,25.4,-19.6,0
2.47e-08,38.5,-19.6,0
1.79e-07,25.5,-19.6,0
2.43e-08,38.6,-19.6,0
1.77e-07,25.3,-19.6,0
2.45e-08,38.6,-29.1,1
1.76e-07,25.7,-29.1,1
2.29e-08,38.6,-29.1,1
1.79e-07,25.9,-29.1,1
2.39e-08,38.6,-29.1,1
0.000119369,20.8,-29.1,1
0.000148859,18.3,-29.0,1
2.32e-08,38.5,-29.0,1
0.000148472,18.3,-29.1,1
2.37e-08,37.2,-29.1,1
0.000147849,18.3,-29.1,1
2.34e-08,38.6,-29.1,1
0.000148004,18.3,-29.1,1
2.41e-08,38.5,-29.1,1
0.000148027,18.3,-29.1,1
2.4e-08,38.5,-29.1,1
0.000147394,18.3,-29.1,1
2.43e-08,38.5,-29.1,1
0.000147666,18.3,-29.1,1
2.38e-08,38.6,-29.1,1
0.000147546,18.2,-29.1,1
2.31e-08,38.5,-29.1,1
0.000147755,18.4,-29.0,1
2.41e-08,38.6,-29.0,1
0.000147922,18.3,-29.1,1
2.44e-08,38.5,-29.1,1
0.000147967,18.5,-29.1,1
2.54e-08,38.6,-29.1,1
2.46e-08,38.6,-29.1,1
0.000147908,18.4,-29.1,1
0.000147826,18.3,-29.1,1
2.41e-08,38.6,-29.1,1
0.000148068,18.4,-29.0,1
2.48e-08,38.6,-29.0,1
0.000147916,18.2,-29.0,1
2.44e-08,38.5,-29.0,1
0.000147743,18.3,-29.0,1
2.39e-08,38.6,-29.0,1
2.53e-08,38.6,-20.6,0
0.00014779,18.4,-20.6,0
0.000132166,18.3,-20.6,0
2.5e-08,38.6,-20.6,0
2.47e-08,38.5,-20.6,0
2.49e-07,25.3,-20.6,0
2.48e-07,25.4,-20.6,0
2.45e-08,38.6,-20.6,0
2.44e-08,38.5,-20.6,0
2.49e-07,25.2,-20.6,0
2.18e-08,38.6,-20.6,0
2.51e-07,25.1,-20.6,0
2.53e-07,25.0,-20.6,0
2.35e-08,38.6,-20.6,0
2.33e-08,38.6,-20.6,0
2.47e-07,25.0,-20.6,0
2.5e-07,25.2,-20.6,0
2.33e-08,38.6,-20.6,0
2.48e-07,25.2,-20.6,0
2.35e-08,38.5,-20.6,0
2.44e-07,24.9,-20.6,0
2.41e-08,38.6,-20.6,0
2.47e-07,25.0,-20.6,0
2.44e-08,38.6,-20.6,0
2.45e-07,25.2,-20.6,0
2.42e-08,38.5,-20.6,0
2.5e-07,25.1,-20.6,0
2.52e-08,38.6,-20.6,0
2.47e-07,25.2,-20.6,0
2.56e-08,38.6,-20.6,0
2.46e-08,38.5,-20.6,0
2.45e-07,25.2,-20.6,0
2.45e-08,38.5,-20.6,0
2.47e-07,25.0,-20.6,0
2.52e-08,38.6,-20.6,0
2.48e-07,25.3,-20.6,0
2.45e-07,25.2,-20.6,0
2.46e-08,38.5,-20.6,0
2.42e-08,38.5,-21.1,0
2.48e-07,25.0,-21.1,0
2.48e-08,38.5,-21.1,0
2.65e-07,25.3,-21.1,0
3.01e-07,24.8,-21.1,0
2.44e-08,38.5,-21.1,0
2.98e-07,24.9,-21.0,0
2.42e-08,38.6,-21.0,0
3.04e-07,24.9,-21.0,0
2.45e-08,38.5,-21.0,0
2.41e-08,38.6,-21.0,0
2.97e-07,24.9,-21.0,0
2.98e-07,24.7,-21.0,0
2.45e-08,38.5,-21.0,0
3.01e-07,24.7,-21.0,0
2.43e-08,38.5,-21.0,0
2.97e-07,24.8,-21.0,0
2.33e-08,38.6,-21.0,0
2.3e-08,38.6,-21.0,0
2.97e-07,24.8,-21.0,0
3e-07,24.9,-21.0,0
2.35e-08,38.5,-21.0,0
2.39e-08,38.6,-21.0,0
2.98e-07,24.7,-21.0,0
2.44e-08,38.5,-21.0,0
2.98e-07,25.1,-21.0,0
2.5e-08,38.6,-21.0,0
2.95e-07,24.9,-21.0,0
2.48e-08,38.6,-21.0,0
3.01e-07,24.9,-21.0,0
2.42e-08,38.6,-21.0,0
2.98e-07,24.7,-21.0,0
2.97e-07,24.7,-21.1,0
2.4e-08,38.6,-21.1,0
2.42e-08,38.5,-21.1,0
2.98e-07,25.1,-21.1,0
2.95e-07,25.0,-21.1,0
2.46e-08,38.6,-21.1,0
2.98e-07,24.8,-20.6,0
2.43e-08,38.6,-20.6,0
2.65e-07,24.7,-20.6,0
2.35e-08,38.6,-20.6,0
2.45e-07,25.1,-20.6,0
2.39e-08,38.5,-20.6,0
2.37e-08,38.6,-20.6,0
2.44e-07,25.1,-20.6,0
2.42e-07,25.2,-20.6,0
2.43e-08,38.6,-20.6,0
2.54e-08,38.5,-20.6,0
2.43e-07,25.1,-20.6,0
2.46e-08,38.6,-20.6,0
1.83e-07,24.9,-20.6,0
2.45e-08,38.6,-20.6,0
2.43e-07,25.2,-20.6,0
2.43e-07,25.2,-20.6,0
2.51e-08,38.5,-20.6,0
2.46e-08,38.6,-20.6,0
2.44e-07,25.0,-20.6,0
2.4e-08,38.5,-20.6,0
2.43e-07,25.2,-20.6,0
2.5e-08,38.6,-20.6,0
2.42e-07,25.1,-20.6,0
2.43e-07,25.1,-20.6,0
2.52e-08,38.6,-20.6,0
2.43e-07,25.2,-20.6,0
2.41e-08,38.6,-20.6,0
2.46e-08,38.5,-20.6,0
2.4e-07,25.1,-20.6,0
1.79e-07,25.0,-20.6,0
2.51e-08,38.5,-20.6,0
2.53e-08,38.5,-20.6,0
2.39e-07,25.1,-20.6,0
2.41e-07,25.1,-20.6,0
2.55e-08,38.6,-20.6,0
2.57e-08,38.6,-20.1,0
2.41e-07,25.3,-20.1,0
2.58e-08,38.6,-20.1,0
2.41e-07,25.2,-20.1,0
2.02e-07,25.5,-20.1,0
2.62e-08,38.6,-20.1,0
2.62e-08,38.6,-20.1,0
2.02e-07,25.3,-20.1,0
2.01e-07,25.3,-20.1,0
2.69e-08,38.5,-20.1,0
2.01e-07,25.3,-20.1,0
2.6e-08,38.5,-20.1,0
2.56e-08,38.5,-20.1,0
2.01e-07,25.4,-20.1,0
2.59e-08,38.6,-20.1,0
2.03e-07,25.4,-20.1,0
2.51e-08,38.5,-20.1,0
2.03e-07,25.5,-20.1,0
2.03e-07,25.2,-20.1,0
2.52e-08,38.6,-20.1,0
2.04e-07,25.5,-20.1,0
2.59e-08,38.6,-20.1,0
2.51e-08,38.6,-20.1,0
2.01e-07,25.3,-20.1,0
2.58e-08,38.6,-20.1,0
2.06e-07,25.3,-20.1,0
2.51e-08,38.6,-20.1,0
2.05e-07,25.3,-20.1,0
2.02e-07,25.4,-20.1,0
2.51e-08,38.6,-20.1,0
2.49e-08,38.6,-20.1,0
2.01e-07,25.2,-20.1,0
2.45e-08,38.6,-20.1,0
2.03e-07,25.5,-20.1,0
2.47e-08,38.6,-20.1,0
2.03e-07,25.2,-20.1,0
2.02e-07,25.2,-20.1,0
2.44e-08,38.6,-20.1,0
2.01e-07,25.3,-29.1,1
2.48e-08,38.6,-29.1,1
5.85e-06,25.3,-29.0,1
2.57e-08,38.5,-29.0,1
2.52e-08,38.6,-29.1,1
0.000149091,18.4,-29.1,1
2.51e-08,38.5,-29.1,1
0.000149019,18.3,-29.1,1
0.000148846,18.3,-29.1,1
2.54e-08,38.6,-29.1,1
0.00014876,18.2,-29.0,1
1.96e-08,38.6,-29.0,1
0.000111845,18.3,-29.0,1
2.63e-08,38.5,-29.0,1
0.000148854,18.4,-29.0,1
2.5e-08,38.6,-29.0,1
0.000148703,18.4,-29.1,1
2.54e-08,38.5,-29.1,1
0.00014887,18.3,-29.0,1
2.48e-08,38.5,-29.0,1
0.000148612,18.3,-29.0,1
2.58e-08,38.6,-29.0,1
2.52e-08,38.5,-29.1,1
0.000148546,18.4,-29.1,1
0.000148658,18.4,-29.1,1
2.48e-08,38.6,-29.1,1
0.000148724,18.4,-29.0,1
2.54e-08,38.5,-29.0,1
0.000148137,18.3,-29.0,1
2.57e-08,38.5,-29.0,1
0.000148125,18.3,-29.1,1
2.53e-08,38.6,-29.1,1
0.000147992,18.3,-29.0,1
2.5e-08,38.6,-29.0,1
2.59e-08,38.6,-29.1,1
0.000148257,18.4,-29.1,1
2.55e-08,38.6,-29.1,1
0.000147985,18.4,-29.1,1
0.000148276,18.2,-19.2,0
2.5e-08,38.6,-19.2,0
2.44e-08,38.6,-19.2,0
4.88e-05,18.3,-19.2,0
2.53e-08,38.5,-19.2,0
1.48e-07,25.5,-19.2,0
2.56e-08,38.6,-19.2,0
1.49e-07,25.9,-19.2,0
1.47e-07,25.8,-19.2,0
2.6e-08,38.5,-19.2,0
1.48e-07,25.9,-19.2,0
2.42e-08,38.3,-19.2,0
1.49e-07,25.8,-19.2,0
2.49e-08,38.6,-19.2,0
2.41e-08,38.6,-19.2,0
1.48e-07,25.9,-19.2,0
2.47e-08,38.5,-19.2,0
1.5e-07,25.8,-19.2,0
1.48e-07,25.8,-19.2,0
1.84e-08,38.5,-19.2,0
1.48e-07,25.9,-19.2,0
2.43e-08,38.6,-19.2,0
2.39e-08,38.5,-19.2,0
1.46e-07,26.0,-19.2,0
1.49e-07,25.9,-19.2,0
2.46e-08,38.6,-19.2,0
1.48e-07,25.9,-19.2,0
2.45e-08,38.6,-19.2,0
1.49e-07,26.1,-19.2,0
2.41e-08,38.6,-19.2,0
1.49e-07,26.0,-19.2,0
2.38e-08,38.6,-19.2,0
1.5e-07,25.6,-19.2,0
2.29e-08,38.6,-19.2,0
2.32e-08,38.6,-19.2,0
1.49e-07,25.8,-19.2,0
1.5e-07,25.5,-19.6,0
2.36e-08,38.6,-19.6,0
1.49e-07,25.6,-19.6,0
2.38e-08,38.6,-19.6,0
2.45e-08,38.5,-19.6,0
1.68e-07,25.7,-19.6,0
2.45e-08,38.5,-19.6,0
1.72e-07,25.5,-19.6,0
2.44e-08,38.5,-19.6,0
1.69e-07,25.6,-19.6,0
1.69e-07,25.7,-19.6,0
2.33e-08,38.6,-19.6,0
1.69e-07,25.7,-19.6,0
2.4e-08,38.6,-19.6,0
1.7e-07,25.5,-19.6,0
2.42e-08,38.6,-19.6,0
2.52e-08,38.6,-19.6,0
1.67e-07,25.5,-19.6,0
1.69e-07,25.8,-19.6,0
2.43e-08,38.5,-19.6,0
2.47e-08,38.5,-19.6,0
1.69e-07,25.5,-19.6,0
1.69e-07,25.5,-19.6,0
2.53e-08,38.6,-19.6,0
2.49e-08,38.6,-19.6,0
1.69e-07,25.7,-19.6,0
1.69e-07,25.9,-19.6,0
2.49e-08,38.5,-19.6,0
2.47e-08,38.5,-19.6,0
1.7e-07,26.0,-19.6,0
2.44e-08,38.5,-19.6,0
1.69e-07,25.8,-19.6,0
2.49e-08,38.3,-19.6,0
1.71e-07,25.6,-19.6,0
2.48e-08,38.6,-19.6,0
1.7e-07,25.8,-19.6,0
2.56e-08,38.6,-19.6,0
1.7e-07,25.6,-19.6,0
1.71e-07,25.6,-20.1,0
2.56e-08,38.6,-20.1,0
1.74e-07,25.6,-20.1,0
2.55e-08,38.5,-20.1,0
1.99e-07,25.2,-20.1,0
2.58e-08,38.5,-20.1,0
2.49e-08,38.6,-20.1,0
2.03e-07,25.4,-20.1,0
2.03e-07,25.5,-20.1,0
2.41e-08,38.6,-20.1,0
2.01e-07,25.3,-20.1,0
2.46e-08,38.5,-20.1,0
2.47e-08,38.6,-20.1,0
2.03e-07,25.3,-20.1,0
2.03e-07,25.6,-20.1,0
2.5e-08,38.6,-20.1,0
2.02e-07,25.5,-20.1,0
2.65e-08,38.5,-20.1,0
2.02e-07,25.6,-20.1,0
1.97e-08,38.5,-20.1,0
2.48e-08,38.6,-20.1,0
2.02e-07,25.4,-20.1,0
2.02e-07,25.5,-20.1,0
2.52e-08,38.6,-20.1,0
2.51e-08,38.5,-20.1,0
2.01e-07,25.2,-20.1,0
2.01e-07,25.0,-20.1,0
2.52e-08,38.6,-20.1,0
2.02e-07,25.3,-20.1,0
2.4e-08,38.6,-20.1,0
2.4e-08,38.6,-20.1,0
2.05e-07,25.4,-20.1,0
2.42e-08,38.5,-20.1,0
2.05e-07,25.5,-20.1,0
2.41e-08,38.6,-20.1,0
2.02e-07,25.2,-20.1,0
2.4e-08,38.6,-20.1,0
2.02e-07,25.6,-20.1,0
2.05e-07,25.2,-20.6,0
2.48e-08,38.5,-20.6,0
2.53e-08,38.6,-20.6,0
2.16e-07,25.1,-20.6,0
2.53e-08,38.6,-20.6,0
2.43e-07,25.1,-20.6,0
2.62e-08,38.5,-20.6,0
2.44e-07,25.2,-20.6,0
2.45e-07,25.2,-20.6,0
2.53e-08,38.6,-20.6,0
2.42e-07,25.2,-20.6,0
2.43e-08,38.5,-20.6,0
2.53e-08,37.2,-20.6,0
2.42e-07,25.1,-20.6,0
2.42e-08,38.6,-20.6,0
2.43e-07,25.2,-20.6,0
2.47e-08,38.6,-20.6,0
2.45e-07,25.1,-20.6,0
2.43e-07,25.1,-20.6,0
1.73e-08,38.5,-20.6,0
2.42e-07,25.1,-20.6,0
2.46e-08,38.5,-20.6,0
2.44e-07,25.2,-20.6,0
2.5e-08,38.5,-20.6,0
2.46e-08,37.0,-20.6,0
2.49e-07,25.1,-20.6,0
2.44e-07,25.1,-20.6,0
2.37e-08,38.5,-20.6,0
2.43e-07,25.0,-20.6,0
2.5e-08,38.6,-20.6,0
1.83e-07,25.0,-20.6,0
2.42e-08,38.5,-20.6,0
2.46e-07,25.2,-20.6,0
2.38e-08,38.6,-20.6,0
2.48e-07,25.1,-20.6,0
2.44e-08,38.6,-20.6,0
2.47e-07,25.1,-20.6,0
2.46e-08,38.5,-20.6,0
2.43e-08,38.5,-29.0,0
2.5e-07,25.6,-29.0,0
2.48e-08,38.6,-29.0,1
8.99e-05,25.1,-29.0,1
2.48e-08,38.5,-29.0,1
0.000149264,18.2,-29.0,1
0.000149357,18.3,-29.1,1
2.44e-08,38.6,-29.1,1
2.36e-08,38.5,-29.1,1
0.000149124,18.4,-29.1,1
2.44e-08,38.5,-29.1,1
0.000149172,18.3,-29.1,1
2.39e-08,38.5,-29.0,1
0.000149252,18.3,-29.0,1
2.45e-08,38.6,-29.0,1
0.000148821,18.4,-29.0,1
0.000148688,18.3,-29.1,1
2.5e-08,38.6,-29.1,1
0.000148322,18.3,-29.1,1
2.41e-08,38.6,-29.1,1
2.47e-08,38.5,-29.0,1
2.56e-08,38.5,-29.0,1
2.55e-08,38.5,-29.1,1
2.55e-08,38.6,-29.0,1
0.000148258,18.3,-29.0,1
2.42e-08,38.6,-29.1,1
0.00014897,18.4,-29.1,1
2.5e-08,38.6,-29.1,1
0.000148957,18.3,-29.1,1
2.45e-08,38.5,-29.1,1
0.000149199,18.4,-29.1,1
2.52e-08,38.6,-29.1,1
0.00014889,18.3,-29.1,1
2.54e-08,38.6,-20.6,1
0.000148995,18.4,-20.6,0
2.59e-08,38.6,-20.6,0
0.000148807,18.4,-20.6,0
