BER,OSNR,InputPower
0.00556874,24.2,-7.22
0.005223265,24.5,-7.2
0.005534766,24.8,-7.2
0.005609091,24.2,-7.2
0.005655196,24.8,-7.2
0.005492149,24.2,-7.2
0.005551674,24.5,-7.2
0.005515659,24.5,-7.2
0.00550678,24.2,-7.2
0.006308311,23.5,-7.47
0.006358752,23.8,-7.47
0.006223097,23.8,-7.47
0.006375211,24.2,-7.47
0.006127915,23.8,-7.47
0.006258615,23.8,-7.47
0.007296388,23.2,-7.74
0.006877526,22.3,-7.74
0.007147189,22.9,-7.74
0.006712787,23.2,-7.72
0.00671659,23.8,-7.74
0.007078838,23.5,-7.74
0.006618897,23.5,-7.74
0.00762568,22.9,-8.02
0.009454198,22.1,-8.31
0.008774557,22.3,-8.32
0.009383006,22.1,-8.31
0.009530605,22.1,-8.32
0.002003237,30.1,-5.12
0.001706269,28.7,-5.12
0.001890082,29.1,-5.12
0.001886946,28.7,-5.12
0.001959786,29.1,-5.12
0.001645833,30.1,-5.12
0.001832639,29.1,-5.12
0.001840778,29.1,-5.12
0.001981268,29.1,-5.12
0.002015112,29.1,-5.12
0.001972908,29.6,-5.12
0.001839149,29.1,-5.12
0.002050441,28.7,-5.12
0.001928342,29.6,-5.12
0.001880883,29.6,-5.12
0.001665304,28.3,-5.12
0.001895396,30.1,-5.11
0.001889791,29.1,-5.11
0.001885626,28.3,-5.04
0.001968283,28.7,-5.12
0.001960419,29.1,-5.12
0.001975619,29.1,-5.12
0.001916514,30.1,-5.12
0.001958896,28.7,-5.12
0.002844441,26.3,-6.13
0.003249238,27.0,-6.13
0.003250501,27.0,-6.12
0.003932453,25.5,-6.51
0.003696127,25.2,-6.51
0.003957837,25.9,-6.51
0.00391229,25.9,-6.49
0.003517994,25.5,-6.49
0.003677359,25.5,-6.51
0.00394323,26.6,-6.49
0.004014027,25.9,-6.51
0.003880483,25.2,-6.51
0.004940263,25.9,-6.94
0.004922341,25.5,-6.96
0.004914238,24.8,-6.96
0.004932386,24.8,-6.96
0.004875928,24.8,-6.96
0.004578957,24.8,-6.96
0.005089505,24.5,-6.96
0.004863266,24.5,-6.96
0.004705558,24.8,-6.96
0.005675029,24.2,-7.2
0.005567,24.2,-7.2
0.005588699,23.8,-7.2
0.005549587,23.8,-7.2
0.005578486,24.2,-7.2
0.005585111,24.5,-7.19
0.005210042,24.2,-7.19
0.006219591,23.5,-7.45
0.005717579,24.2,-7.45
0.006313277,24.2,-7.47
0.006183658,23.2,-7.47
0.006218555,23.2,-7.47
0.006093469,23.5,-7.45
0.005791629,23.8,-7.47
0.007086619,22.9,-7.74
0.006550046,23.2,-7.74
0.007145189,23.2,-7.72
0.006722264,23.2,-7.74
0.007178529,23.5,-7.72
0.007188957,23.2,-7.74
0.008187781,22.6,-8.01
0.008084144,22.9,-8.02
0.00828285,22.6,-8.01
0.008160196,22.6,-8.02
0.01018571,22.9,-8.5
0.009948091,22.1,-8.5
0.00990126,21.8,-8.5
0.01006778,21.5,-8.5
0.01008746,21.8,-8.57
0.010637,21.5,-8.55
0.00167688,29.1,-5.12
0.001861636,29.1,-5.12
0.001941868,28.3,-5.12
0.00194214,29.6,-5.12
0.001788165,29.1,-5.12
0.001739851,28.7,-5.12
0.0016803,30.5,-5.12
0.001902956,29.1,-5.11
0.001949615,29.1,-5.11
0.001630503,29.1,-5.11
0.001969747,29.1,-5.12
0.001741011,28.7,-5.11
0.00320802,26.3,-6.12
0.002963118,26.6,-6.13
0.00333106,27.4,-6.13
0.003415304,26.6,-6.12
0.003201086,27.0,-6.12
0.003000906,27.0,-6.12
0.003874516,25.5,-6.49
0.003976564,25.9,-6.49
0.003642224,25.5,-6.49
0.00399217,25.5,-6.49
0.00495558,25.2,-6.94
0.004554957,24.8,-6.94
0.004783678,25.5,-6.94
0.004468901,25.2,-6.94
0.004875642,24.8,-6.96
0.004857523,24.8,-6.94
0.004677013,24.8,-6.94
0.005014536,24.5,-6.96
0.004958152,25.2,-6.96
0.004887434,24.8,-6.94
0.004925104,24.2,-6.96
0.005882496,23.8,-7.47
0.006155239,23.8,-7.45
0.006033885,23.8,-7.47
0.006247729,23.5,-7.47
0.005963124,23.8,-7.47
0.006284644,23.8,-7.47
0.006232897,23.8,-7.47
0.007094571,23.2,-7.78
0.007086229,23.2,-7.74
0.006924727,22.9,-7.74
0.006995052,23.2,-7.75
0.007994166,22.9,-8.02
0.00760967,22.6,-8.02
0.008014351,22.3,-8.02
0.008147518,22.6,-8.02
0.007787845,22.3,-8.02
0.00831696,22.6,-8.06
0.008297443,22.6,-8.02
0.007719452,22.9,-8.01
0.008075482,22.6,-8.02
0.007880962,22.6,-8.02
0.008088578,22.9,-8.01
0.008243261,22.6,-8.01
0.00899939,22.3,-8.31
0.009308996,22.3,-8.31
0.009482895,22.1,-8.31
0.009295185,22.3,-8.31
0.009357356,22.1,-8.31
0.009295697,22.1,-8.31
0.01046219,22.1,-8.55
0.01079019,21.8,-8.55
0.01016575,21.8,-8.55
0.01071056,21.0,-8.55
0.01067566,21.8,-8.55
0.01170182,21.2,-8.74
0.01169184,21.5,-8.74
0.01106085,21.0,-8.74
0.01105092,21.5,-8.74
0.01178083,21.2,-8.76
0.01164775,21.2,-8.76
0.01139401,21.2,-8.76
0.0117391,21.5,-8.76
0.001696945,28.7,-5.11
0.001784733,29.6,-5.12
0.001617956,29.6,-5.11
0.00190071,29.6,-5.11
0.001924506,29.1,-5.11
0.001818729,30.5,-5.11
0.001903866,30.1,-5.11
0.001762072,31.0,-5.11
0.001884528,29.1,-5.11
0.001839576,28.3,-5.11
0.00175737,29.1,-5.11
0.001589779,30.1,-5.11
0.001859245,30.1,-5.11
0.002068728,29.1,-5.31
0.001838108,28.7,-5.31
0.001982892,28.3,-5.31
0.001968377,27.8,-5.31
0.00209322,29.1,-5.31
0.001997156,29.6,-5.31
0.00208995,28.3,-5.31
0.002191075,28.7,-5.31
0.002155642,29.6,-5.32
0.002410708,28.7,-5.53
0.002308579,28.7,-5.53
0.002284175,28.3,-5.52
0.002400262,28.3,-5.53
0.002360987,27.4,-5.53
0.002778637,27.4,-5.8
0.002724625,27.0,-5.8
0.002774849,27.8,-5.8
0.002564209,28.7,-5.8
0.002974186,27.8,-5.95
0.002885733,26.6,-5.95
0.002772292,27.8,-5.95
0.002916047,27.0,-5.95
0.003000071,27.4,-5.95
0.0032838,27.0,-6.12
0.003195642,26.3,-6.12
0.002774223,27.0,-6.15
0.003447826,27.4,-6.22
0.003261946,26.6,-6.22
0.003308931,26.6,-6.22
0.003565084,25.9,-6.49
0.003967211,26.3,-6.49
0.003558638,26.6,-6.49
0.003892148,25.9,-6.51
0.003652986,25.9,-6.49
0.004861375,24.8,-6.94
0.004456658,25.2,-6.94
0.005181225,24.5,-7.04
0.005288647,24.8,-7.04
0.005022313,25.5,-7.04
0.005271555,24.8,-7.04
0.005139232,24.2,-7.04
0.00587034,24.2,-7.3
0.005873426,24.5,-7.3
0.005736604,24.2,-7.3
0.005808434,24.5,-7.29
0.006444289,23.8,-7.45
0.006257714,24.2,-7.45
0.00826341,23.8,-8.01
0.008455165,22.3,-8.01
0.007902202,22.9,-8.01
0.008809126,22.3,-8.18
0.008818115,22.3,-8.19
0.008898913,22.6,-8.19
0.008826423,22.6,-8.18
0.01003926,21.8,-8.44
0.0094712,21.8,-8.45
0.01005759,21.5,-8.45
0.01013605,21.8,-8.45
0.00955675,22.1,-8.44
0.01006427,22.1,-8.45
0.009965777,22.1,-8.44
0.009934356,22.1,-8.44
0.002752081,27.4,-5.95
0.002935728,27.0,-5.95
0.002956224,27.0,-5.95
0.002907818,27.0,-5.95
0.002881023,27.4,-5.95
0.002838566,27.0,-5.95
0.0027315,27.4,-5.95
0.002817772,27.0,-5.95
0.002582888,27.4,-5.95
0.002973702,26.6,-5.95
0.002788848,27.0,-5.95
0.00296722,26.6,-5.95
0.002924014,27.0,-5.95
0.002926978,27.0,-5.95
0.002753761,27.0,-5.95
0.002843181,28.7,-5.95
0.002518293,28.3,-5.52
0.002434759,27.8,-5.52
0.002208622,27.4,-5.53
0.002343102,29.1,-5.53
0.001894614,28.7,-5.31
0.001899035,28.3,-5.31
0.002146881,29.1,-5.31
0.002137902,28.3,-5.31
0.002269839,28.7,-5.31
0.001890257,28.3,-5.14
0.001970796,29.1,-5.14
0.001983894,28.7,-5.14
0.001918523,29.1,-5.14
0.003004969,27.4,-5.95
0.002965068,27.8,-5.94
0.002900535,27.4,-5.95
0.002892669,27.0,-5.95
0.002561825,26.6,-5.94
0.002795124,27.4,-5.94
0.002763218,26.6,-5.94
0.002713304,27.0,-5.95
0.002550537,27.0,-5.95
0.002979675,27.0,-5.95
0.002879024,27.8,-5.95
0.003887659,25.2,-6.49
0.003933731,26.3,-6.49
0.003977502,25.9,-6.49
0.003910371,26.6,-6.51
0.003955293,25.2,-6.49
0.003966483,26.3,-6.49
0.004946276,0.0,-5.81
0.003483211,24.5,-5.81
0.003266796,25.9,-5.81
0.00440719,25.2,-6.51
0.00422342,25.2,-6.51
0.004193352,25.5,-6.51
0.005094455,24.5,-6.96
0.005157588,24.8,-6.96
0.005047686,24.5,-6.94
0.005421525,24.5,-7.2
0.005739514,24.2,-7.2
0.005719014,24.5,-7.19
0.005539141,24.2,-7.2
0.006241225,23.8,-7.45
0.006118407,24.2,-7.47
0.00726605,23.5,-7.74
0.007139615,23.2,-7.74
0.006750504,22.9,-7.74
0.007198502,23.2,-7.74
0.00727351,23.2,-7.74
0.00733036,23.2,-7.74
0.007289233,23.2,-7.74
0.007155906,23.5,-7.8
0.007300015,22.6,-7.8
0.007415159,23.8,-7.8
0.007103174,22.9,-7.86
0.007638537,22.6,-7.86
0.00778207,23.2,-7.86
0.007857174,22.9,-7.9
0.001903963,29.6,-5.12
0.001849227,28.3,-5.12
0.001923849,28.7,-5.12
0.001854219,29.6,-5.12
0.001963035,28.7,-5.12
0.00185423,28.7,-5.12
0.001627636,28.3,-5.12
0.001876757,28.7,-5.12
0.001735895,29.1,-5.12
0.001565353,29.6,-5.12
0.001971315,29.1,-5.12
0.00195674,29.1,-5.12
0.001685581,29.1,-5.12
0.001901748,28.3,-5.12
0.001735162,29.1,-5.12
0.001669502,28.3,-5.12
0.001747901,29.1,-5.12
0.001918064,30.1,-5.12
0.001917714,29.1,-5.12
0.001679078,29.1,-5.12
0.001858849,29.6,-5.12
0.001998655,29.1,-5.12
0.002166453,27.0,-5.53
0.002167537,28.3,-5.53
0.002376896,28.3,-5.52
0.002172034,28.7,-5.52
0.002212483,27.4,-5.53
0.002488932,29.1,-5.53
0.003202323,27.8,-6.12
0.003222516,26.6,-6.13
0.002934546,26.3,-6.12
0.003123344,26.6,-6.12
0.002893518,27.0,-6.12
0.003149383,27.0,-6.12
0.003121268,26.6,-6.13
0.002968769,26.6,-6.22
0.003159927,27.0,-6.22
0.003469153,26.6,-6.22
0.003393842,26.3,-6.22
0.00339439,27.0,-6.22
0.003524569,27.0,-6.22
0.003477212,26.6,-6.22
0.003017932,27.0,-6.22
0.003257392,27.0,-6.22
0.00344458,26.3,-6.22
0.003286537,26.6,-6.23
0.004740191,25.9,-6.96
0.005040357,24.5,-6.94
0.004810476,25.2,-6.94
0.004849649,25.5,-6.96
0.004966746,25.2,-6.96
0.004981498,24.8,-6.94
0.004805008,25.2,-6.96
0.004867675,25.5,-6.94
0.004748656,25.2,-6.94
0.004865706,24.2,-6.96
0.004638957,24.5,-6.97
0.004448131,24.5,-6.97
0.004504332,24.8,-6.96
0.006196526,23.2,-7.47
0.006064163,23.5,-7.47
0.005739923,23.8,-7.45
0.005729991,23.8,-7.47
0.007225061,23.8,-7.74
0.006895911,22.9,-7.72
0.007105103,22.9,-7.74
0.007197489,23.2,-7.74
0.007106511,23.2,-7.74
0.007099212,23.2,-7.74
0.00750514,22.9,-7.96
0.007873375,22.9,-7.95
0.007773313,22.9,-7.95
0.007541852,22.9,-7.95
0.008963119,22.6,-8.32
0.009227863,22.1,-8.31
0.001870281,29.1,-5.12
0.001895237,28.3,-5.11
0.001947354,30.1,-5.11
0.00168977,29.1,-5.12
0.001967079,29.6,-5.12
0.001859866,28.3,-5.12
0.001913027,28.7,-5.12
0.001872816,29.1,-5.12
0.001655012,28.7,-5.12
0.001772079,28.7,-5.12
0.001739006,28.7,-5.12
0.001926556,28.3,-5.12
0.001682277,28.7,-5.12
0.001884776,29.1,-5.12
0.001904465,29.6,-5.13
0.001854519,29.6,-5.12
0.001698954,28.7,-5.12
0.001855673,29.1,-5.12
0.001927069,29.1,-5.12
0.001714352,28.7,-5.12
0.001898298,28.3,-5.12
0.001766406,29.1,-5.12
0.002374893,27.4,-5.53
0.002207413,27.8,-5.53
0.002404389,27.8,-5.53
0.002203984,28.3,-5.53
0.002108476,27.8,-5.53
0.002255812,27.8,-5.53
0.002394074,28.7,-5.53
0.002434093,27.8,-5.53
0.002431733,28.7,-5.53
0.002413944,28.3,-5.53
0.002450364,27.4,-5.53
0.002466196,27.4,-5.53
0.002255475,28.3,-5.55
0.002440458,27.4,-5.53
0.002312459,28.3,-5.53
0.002488164,28.3,-5.53
0.00240306,28.7,-5.53
0.002435156,28.3,-5.53
0.0024626,27.4,-5.53
0.002700895,27.0,-5.81
0.0025831,27.4,-5.81
0.003296399,26.6,-6.13
0.003338812,26.6,-6.12
0.003292042,26.6,-6.12
0.002909792,26.3,-6.12
0.003950106,26.6,-6.49
0.003483264,26.3,-6.51
0.003748531,25.9,-6.49
0.003668013,26.3,-6.51
0.004807282,25.9,-6.96
0.004854908,24.8,-6.94
0.004998228,24.8,-6.94
0.00473566,25.2,-6.96
0.005417359,24.2,-7.2
0.005497499,24.2,-7.2
0.005113439,24.5,-7.2
0.005826857,25.2,-7.2
0.005580463,24.2,-7.2
0.005602675,24.2,-7.2
0.005666562,24.2,-7.2
0.005999111,24.2,-7.47
0.00582703,23.8,-7.47
0.005945441,24.2,-7.47
0.006213529,23.8,-7.45
0.008058913,22.9,-8.02
0.008011377,22.9,-8.02
0.009373782,21.8,-8.32
0.009409587,22.3,-8.32
0.01065807,21.8,-8.57
0.01025693,21.8,-8.57
0.01053724,22.1,-8.57
0.01021379,22.1,-8.57
0.01144457,21.8,-8.76
0.001930073,28.7,-5.12
0.001920057,29.1,-5.12
0.001922341,29.6,-5.12
0.001790899,29.1,-5.12
0.001895723,30.1,-5.12
0.001972265,29.6,-5.12
0.001928524,28.7,-5.12
0.001868646,29.6,-5.12
0.001918192,29.6,-5.11
0.001945915,29.6,-5.12
0.00195526,29.1,-5.12
0.002440962,27.8,-5.53
0.002252324,27.4,-5.53
0.002288394,28.3,-5.52
0.002382688,28.7,-5.81
0.002798003,27.8,-5.81
0.002631821,26.6,-5.8
0.002718154,27.0,-5.81
0.002903106,27.8,-5.81
0.003171335,27.0,-6.13
0.003364313,26.6,-6.13
0.003074743,27.4,-6.13
0.003264164,27.0,-6.13
0.00333794,26.6,-6.13
0.002873105,26.3,-6.13
0.00322285,26.6,-6.13
0.003063079,27.0,-6.23
0.00340437,26.3,-6.22
0.003291812,26.6,-6.23
0.00326356,26.3,-6.25
0.003319144,27.0,-6.23
0.003083774,26.3,-6.23
0.003520248,25.9,-6.4
0.003659993,26.6,-6.4
0.0036976,25.5,-6.4
0.003826689,26.6,-6.39
0.003482427,25.9,-6.4
0.003349982,26.3,-6.4
0.003915478,26.6,-6.47
0.003690346,25.2,-6.47
0.003587338,26.6,-6.47
0.003633725,26.3,-6.47
0.00484067,24.8,-6.96
0.00479309,24.8,-6.96
0.005633478,23.5,-7.47
0.006165554,23.8,-7.47
0.006156149,23.8,-7.45
0.00631431,23.8,-7.45
0.006912525,23.2,-7.74
0.007061691,23.5,-7.74
0.007889483,23.2,-8.01
0.00800202,22.9,-8.02
0.008031281,22.6,-8.01
0.008217649,22.6,-8.01
0.008172081,22.9,-8.02
0.008237623,22.6,-8.01
0.008227778,22.9,-8.02
0.00814897,22.6,-8.01
0.008057447,22.9,-8.02
0.008265395,22.9,-8.02
0.009476006,21.8,-8.32
0.009384258,22.3,-8.32
0.009418428,22.1,-8.32
0.009028447,22.1,-8.32
0.009197894,22.3,-8.33
0.008738594,22.3,-8.33
0.009535882,22.1,-8.33
0.01002799,21.5,-8.58
0.01055814,22.1,-8.58
0.01070294,22.1,-8.57
0.01038548,21.8,-8.58
0.008478158,22.3,-8.2
0.008713434,22.6,-8.2
0.008801724,22.3,-8.2
0.008951336,22.3,-8.2
0.001960191,29.1,-5.12
0.001824883,29.1,-5.13
0.001934281,29.1,-5.13
0.001845234,29.1,-5.13
0.001898522,28.3,-5.13
0.001816746,30.1,-5.13
0.00188474,28.7,-5.13
0.001965656,27.4,-5.13
0.001859309,28.7,-5.13
0.00171062,29.1,-5.12
0.001777567,29.1,-5.12
0.002137404,28.3,-5.53
0.002183797,28.3,-5.55
0.002365101,29.1,-5.53
0.00258533,27.8,-5.81
0.002712906,27.4,-5.81
0.002715377,27.4,-5.81
0.002783599,27.0,-5.81
0.002883658,28.7,-5.81
0.003130641,27.8,-6.13
0.003079064,25.9,-6.14
0.004557427,24.8,-6.96
0.004939375,24.8,-6.96
0.004577444,24.8,-6.96
0.004562316,24.5,-6.96
0.006268196,24.8,-7.48
0.005924144,23.5,-7.48
0.006184493,23.5,-7.48
0.006284984,23.8,-7.48
0.006287691,23.8,-7.47
0.006268196,24.8,-7.48
0.005924144,23.5,-7.48
0.006704666,23.2,-6.51
0.004658591,25.2,-6.52
0.004575313,24.8,-6.52
0.004213108,24.5,-6.52
0.005329417,24.8,-6.96
0.005116291,24.8,-6.96
0.006483208,23.5,-7.47
0.006439624,23.8,-7.48
0.006487763,23.5,-7.48
0.007373739,23.5,-7.75
0.006810315,23.5,-7.75
0.008455837,22.9,-8.03
0.008235509,23.5,-8.03
0.00831473,22.6,-8.03
0.009725124,22.1,-8.34
0.009390905,21.8,-8.33
0.009585227,21.8,-8.33
0.009767776,22.3,-8.33
0.009054366,22.1,-8.34
0.00878797,22.1,-8.33
0.009539235,22.3,-8.33
0.009393211,22.1,-8.33
0.008984539,22.1,-8.33
0.007354166,23.5,-7.81
0.006707713,23.2,-7.8
0.006542065,23.2,-7.58
0.006263392,23.5,-7.57
0.006107845,23.8,-7.47
0.006349529,23.5,-7.47
0.005565654,24.5,-7.2
0.005043411,24.8,-7.22
0.004811808,24.8,-6.97
0.004829623,24.5,-6.97
0.004705747,25.5,-6.96
0.004212468,25.5,-6.72
0.00429125,25.9,-6.72
0.004421676,25.5,-6.96
0.004448941,25.5,-6.96
0.00510966,25.2,-7.22
0.005445848,25.2,-7.22
0.005568235,23.8,-7.22
0.006139797,24.2,-7.48
0.006155502,23.8,-7.48
0.001947073,29.6,-5.13
0.001944742,28.3,-5.12
0.001942501,28.7,-5.12
0.001982032,28.7,-5.13
0.001962241,29.6,-5.12
0.001922914,29.6,-5.12
0.001896702,30.1,-5.13
0.001882028,29.1,-5.13
0.001776194,28.3,-5.12
0.001724084,29.1,-5.12
0.001944879,29.1,-5.12
0.002009429,29.1,-5.13
0.001941658,30.5,-5.13
0.001861047,29.1,-5.13
0.001933209,29.1,-5.13
0.001884713,28.7,-5.13
0.001646006,29.1,-5.12
0.001990942,29.1,-5.13
0.001737628,28.7,-5.13
0.001890198,29.1,-5.13
0.001805764,29.1,-5.12
0.001632523,28.7,-5.13
0.001623639,29.1,-5.12
0.001788401,29.1,-5.12
0.001695697,29.6,-5.12
0.001790559,29.6,-5.12
0.00189163,28.7,-5.12
0.001744055,28.7,-5.13
0.002001033,30.5,-5.13
0.001857237,29.1,-5.13
0.003937495,25.5,-6.52
0.003976819,25.5,-6.52
0.004818289,25.9,-6.97
0.004936635,25.2,-6.96
0.004924593,24.2,-6.97
0.00608447,23.8,-7.48
0.006325221,23.5,-7.48
0.006183263,23.8,-7.48
0.005770117,23.8,-7.48
0.007130532,23.2,-7.76
0.007230548,23.5,-7.76
0.007123747,23.5,-7.76
0.007219789,23.2,-7.75
0.007224389,23.8,-7.76
0.007077516,23.2,-7.76
0.006638807,23.5,-7.76
0.007018405,23.5,-7.76
0.006804849,23.5,-7.76
0.007216383,23.2,-7.76
0.007020135,23.2,-7.76
0.007164557,22.9,-7.76
0.007089364,22.9,-7.76
0.007980647,22.6,-7.97
0.008050798,22.6,-7.97
0.007998618,22.9,-7.97
0.007932142,22.9,-7.99
0.007890618,22.9,-7.97
0.00876152,22.9,-8.15
0.008714102,22.6,-8.15
0.008128326,22.6,-8.16
0.008703087,22.3,-8.16
0.00873455,22.3,-8.15
0.008770552,22.3,-8.16
0.008356234,22.6,-8.16
0.008122274,22.9,-8.15
0.008522499,22.6,-8.16
0.008768755,22.9,-8.16
0.008367836,22.9,-8.16
0.008636099,22.3,-8.16
0.008458662,22.6,-8.16
0.00873825,22.6,-8.16
0.01021725,21.5,-8.47
0.0096195,22.3,-8.47
0.009684788,22.1,-8.46
0.01012654,22.1,-8.47
0.006343508,23.5,-7.48
0.005762216,24.2,-7.48
0.006290405,23.5,-7.48
0.005980457,23.5,-7.48
0.005888849,23.8,-7.48
0.006402199,23.8,-7.48
0.006202948,23.8,-7.48
0.00615829,23.8,-7.48
0.005926398,23.8,-7.48
0.006067341,23.5,-7.48
0.006323444,23.5,-7.48
0.006331121,23.8,-7.48
0.005822021,23.5,-7.48
0.005839956,24.2,-7.48
0.006265454,23.8,-7.48
0.006312768,23.2,-7.48
0.005690587,24.2,-7.26
0.0055842,24.5,-7.26
0.00571077,23.8,-7.26
0.005631994,24.5,-7.26
0.005594224,24.5,-7.26
0.005343908,24.5,-7.28
0.005613845,24.5,-7.26
0.005843134,24.2,-7.26
0.005128373,24.5,-7.28
0.005173625,24.2,-7.02
0.005160564,24.5,-7.02
0.005069876,24.5,-7.02
0.00498276,24.8,-7.03
0.004270382,25.2,-6.74
0.004403682,25.2,-6.74
0.003749791,25.5,-6.53
0.003742565,25.9,-6.53
0.003546903,26.6,-6.53
0.003351551,27.0,-6.33
0.003360998,25.9,-6.33
0.003269639,25.5,-6.33
0.003600583,26.3,-6.33
0.003202374,26.6,-6.14
0.00325234,27.0,-6.15
0.003381358,27.0,-6.15
0.003284123,26.3,-6.1
0.003241824,26.6,-6.14
0.004954019,25.5,-6.98
0.004847597,25.2,-6.97
0.004435923,25.2,-6.97
0.004716482,25.5,-6.97
0.00499109,24.5,-6.97
0.005042029,24.8,-6.98
0.004743185,24.5,-6.97
0.005012204,25.2,-6.97
0.004637677,24.8,-6.97
0.002805417,24.5,-5.82
0.002791783,27.8,-5.82
0.002876882,27.4,-5.82
0.002746236,27.0,-5.83
0.002782831,26.6,-5.82
0.004790914,25.5,-6.97
0.005039764,24.8,-6.98
0.005071399,24.2,-6.97
0.006299306,24.5,-7.48
0.005914529,23.8,-7.48
0.006273038,23.5,-7.48
0.00717815,23.2,-7.76
0.007107779,22.6,-7.76
0.006961685,22.9,-7.76
0.005012685,24.5,-6.97
0.00502539,25.2,-6.97
0.004421975,24.8,-6.98
0.004499972,24.8,-6.98
0.004661269,25.2,-6.98
0.004831005,24.2,-6.98
0.005008916,25.2,-6.98
0.004922877,24.5,-6.98
0.004934481,25.5,-6.98
0.001767996,29.6,-5.18
0.001680881,30.1,-5.17
0.002753173,27.0,-5.86
0.002479173,27.4,-5.86
0.002481803,27.4,-5.86
0.003138453,27.8,-6.18
0.003251786,26.3,-6.37
0.003582046,26.6,-6.37
0.003392238,26.6,-6.37
0.003711677,27.0,-6.48
0.003926979,26.3,-6.57
0.003960677,25.5,-6.57
0.003966067,25.5,-6.57
0.004050018,25.9,-6.65
0.003977525,25.9,-6.65
0.004226317,24.8,-6.78
0.004201268,25.2,-6.78
0.004681401,25.2,-6.92
0.004386001,24.5,-6.92
0.004941173,24.8,-7.02
0.004997932,24.8,-7.19
0.005048426,24.2,-7.2
0.005271171,24.5,-7.2
0.004991609,24.2,-7.19
0.005456062,24.5,-7.26
0.005613731,24.5,-7.31
0.005560504,24.5,-7.31
0.005752669,25.2,-7.36
0.005778688,24.2,-7.36
0.005682151,23.8,-7.42
0.005944773,24.5,-7.43
0.005706919,23.8,-7.48
0.005756966,23.8,-7.48
0.006230123,24.2,-7.52
0.006470956,23.5,-7.58
0.00637176,23.8,-7.58
0.006675835,23.2,-7.64
0.006788391,23.5,-7.7
0.006809023,23.5,-7.69
0.006979085,23.5,-7.74
0.007128797,23.2,-7.8
0.00711515,22.9,-7.78
0.007483817,22.6,-7.84
0.006881819,23.5,-7.86
0.007170729,23.2,-7.92
0.007754701,22.6,-7.9
0.007774352,22.9,-7.97
0.007466678,23.2,-8.02
0.008012619,22.9,-8.02
0.008029909,22.6,-8.02
0.008208843,22.9,-8.04
0.008260276,22.9,-8.13
0.007935174,22.3,-8.13
0.008547148,22.3,-8.19
0.008178047,22.3,-8.19
0.008496565,22.1,-8.25
0.008610133,22.3,-8.25
0.008110694,22.6,-8.2
0.008356775,22.1,-8.13
0.008008363,22.3,-8.14
0.008324944,22.9,-8.08
0.0077573,22.6,-8.08
0.008027352,22.9,-8.02
0.007829322,22.9,-7.97
0.007801782,22.6,-7.96
0.007083531,22.9,-7.9
0.006982745,23.2,-7.9
0.007111857,23.2,-7.78
0.006719309,23.2,-7.78
0.00699217,23.5,-7.8
0.007525668,22.3,-8.02
0.007865422,22.9,-8.03
0.007558498,22.9,-8.03
0.007835792,23.2,-8.03
0.007922578,22.9,-8.03
0.001976184,29.1,-5.17
0.001854931,29.6,-5.18
0.0019132,29.1,-5.17
0.003953417,25.5,-6.57
0.003920206,25.9,-6.57
0.004946135,25.5,-7.02
0.004720751,25.2,-6.98
0.004650276,24.8,-7.06
0.004585859,25.2,-7.06
0.004888423,25.2,-7.11
0.005172344,24.5,-7.15
0.005184149,24.5,-7.16
0.005370538,24.2,-7.2
0.00534772,24.5,-7.19
0.005527129,24.8,-7.25
0.005595006,24.2,-7.31
0.005368374,24.5,-7.31
0.005080038,24.2,-7.26
0.005305506,24.2,-7.2
0.005389297,23.8,-7.2
0.004830656,24.5,-7.15
0.004776049,24.5,-7.16
0.005213792,24.8,-7.16
0.005208361,24.2,-7.16
0.005184738,24.5,-7.15
0.005042268,24.5,-7.15
0.005197493,24.2,-7.16
0.00556252,24.2,-7.32
0.005595111,24.2,-7.31
0.005746118,24.2,-7.36
0.005948784,24.2,-7.42
0.006172725,24.2,-7.42
0.00604507,23.5,-7.47
0.006278485,23.5,-7.52
0.006141642,23.8,-7.52
0.006241368,23.5,-7.52
0.002136461,29.1,-5.37
0.002037506,28.7,-5.37
0.002104541,28.7,-5.37
0.005967886,24.5,-7.42
0.005626362,24.5,-7.42
0.005918797,23.5,-7.42
0.006022281,23.5,-7.52
0.006586294,23.8,-7.63
0.006611995,23.2,-7.63
0.006907512,23.5,-7.7
0.006904991,23.5,-7.69
0.006894697,23.2,-7.74
0.00666377,22.9,-7.78
0.006602264,23.2,-7.78
0.007433995,23.2,-7.84
0.006414082,23.2,-7.69
0.006917303,22.9,-7.69
0.006598311,23.5,-7.63
0.006164685,22.9,-7.63
0.007705808,22.6,-7.97
0.007789801,22.6,-7.97
0.007218075,22.9,-7.96
0.007640056,22.9,-7.96
0.007756041,23.2,-7.96
0.008226397,22.6,-8.08
0.007822852,22.9,-8.09
0.008375717,22.6,-8.13
0.008701625,22.9,-8.19
0.008135204,22.9,-8.2
0.008982247,22.3,-8.26
0.008607291,22.6,-8.26
0.008396457,22.3,-8.25
0.008853058,22.3,-8.25
0.009451811,22.1,-8.38
0.009864656,22.3,-8.42
0.009794191,22.1,-8.42
0.007762639,22.3,-8.07
0.007895189,22.6,-8.08
0.008066167,23.2,-8.02
0.004586428,24.8,-7.0
0.004895377,24.5,-7.02
0.00500783,24.2,-7.02
0.004824826,24.8,-7.0
0.004612283,24.5,-7.02
